Job ID,Salary Range Original,currency,salary_min,salary_max,salary_avg
15113,€91000 - €119000,EUR,91000,119000,105000
15114,€93000 - €111000,EUR,93000,111000,102000
15115,$128000 - $153000,USD,128000,153000,140500
15116,C$96000 - C$124000,CAD,96000,124000,110000
15117,A$95000 - A$121000,AUD,95000,121000,108000
15118,S$153000 - S$194000,SGD,153000,194000,173500
15119,C$160000 - C$203000,CAD,160000,203000,181500
15120,€68000 - €77000,EUR,68000,77000,72500
15121,C$73000 - C$79000,CAD,73000,79000,76000
15122,S$97000 - S$126000,SGD,97000,126000,111500
15123,"¥6,400 - ¥8,800",JPY,6400,8800,7600
15124,S$100000 - S$114000,SGD,100000,114000,107000
15125,A$146000 - A$182000,AUD,146000,182000,164000
15126,CHF 143000 - CHF 173000,CHF,143000,173000,158000
15127,£51000 - £56000,GBP,51000,56000,53500
15128,C$73000 - C$87000,CAD,73000,87000,80000
15129,€67000 - €90000,EUR,67000,90000,78500
15130,S$140000 - S$185000,SGD,140000,185000,162500
15131,€101000 - €125000,EUR,101000,125000,113000
15132,€62000 - €80000,EUR,62000,80000,71000
15133,S$63000 - S$70000,SGD,63000,70000,66500
15134,€61000 - €71000,EUR,61000,71000,66000
15135,£71000 - £90000,GBP,71000,90000,80500
15136,€64000 - €81000,EUR,64000,81000,72500
15137,£50000 - £66000,GBP,50000,66000,58000
15138,S$131000 - S$173000,SGD,131000,173000,152000
15139,CHF 94000 - CHF 113000,CHF,94000,113000,103500
15140,€51000 - €69000,EUR,51000,69000,60000
15141,S$100000 - S$111000,SGD,100000,111000,105500
15142,"¥9,700 - ¥10,900",JPY,9700,10900,10300
15143,S$98000 - S$114000,SGD,98000,114000,106000
15144,€101000 - €119000,EUR,101000,119000,110000
15145,€102000 - €132000,EUR,102000,132000,117000
15146,£51000 - £64000,GBP,51000,64000,57500
15147,C$95000 - C$108000,CAD,95000,108000,101500
15148,A$101000 - A$129000,AUD,101000,129000,115000
15149,₹10L - ₹23L,INR,1000000,2300000,1650000
15150,€152000 - €184000,EUR,152000,184000,168000
15151,C$110000 - C$134000,CAD,110000,134000,122000
15152,€103000 - €135000,EUR,103000,135000,119000
15153,£75000 - £88000,GBP,75000,88000,81500
15154,€138000 - €168000,EUR,138000,168000,153000
15155,$137000 - $170000,USD,137000,170000,153500
15156,₹16L - ₹23L,INR,1600000,2300000,1950000
15157,€130000 - €168000,EUR,130000,168000,149000
15158,€70000 - €80000,EUR,70000,80000,75000
15159,C$150000 - C$190000,CAD,150000,190000,170000
15160,C$73000 - C$95000,CAD,73000,95000,84000
15161,₹37L - ₹59L,INR,3700000,5900000,4800000
15162,€100000 - €121000,EUR,100000,121000,110500
15163,€64000 - €75000,EUR,64000,75000,69500
15164,€62000 - €87000,EUR,62000,87000,74500
15165,€102000 - €131000,EUR,102000,131000,116500
15166,€70000 - €94000,EUR,70000,94000,82000
15167,€144000 - €182000,EUR,144000,182000,163000
15168,$138000 - $177000,USD,138000,177000,157500
15169,S$142000 - S$179000,SGD,142000,179000,160500
15170,"¥14,700 - ¥16,400",JPY,14700,16400,15550
15171,£65000 - £74000,GBP,65000,74000,69500
15172,$137000 - $155000,USD,137000,155000,146000
15173,€56000 - €63000,EUR,56000,63000,59500
15174,S$70000 - S$91000,SGD,70000,91000,80500
15175,€99000 - €124000,EUR,99000,124000,111500
15176,"¥9,400 - ¥10,900",JPY,9400,10900,10150
15177,£116000 - £156000,GBP,116000,156000,136000
15178,CHF 99000 - CHF 112000,CHF,99000,112000,105500
15179,€146000 - €163000,EUR,146000,163000,154500
15180,€153000 - €188000,EUR,153000,188000,170500
15181,C$73000 - C$90000,CAD,73000,90000,81500
15182,$136000 - $175000,USD,136000,175000,155500
15183,S$91000 - S$107000,SGD,91000,107000,99000
15184,€100000 - €127000,EUR,100000,127000,113500
15185,€133000 - €155000,EUR,133000,155000,144000
15186,£69000 - £79000,GBP,69000,79000,74000
15187,CHF 151000 - CHF 175000,CHF,151000,175000,163000
15188,S$92000 - S$103000,SGD,92000,103000,97500
15189,₹16L - ₹24L,INR,1600000,2400000,2000000
15190,"¥15,000 - ¥19,100",JPY,15000,19100,17050
15191,€115000 - €148000,EUR,115000,148000,131500
15192,₹16L - ₹22L,INR,1600000,2200000,1900000
15193,€61000 - €84000,EUR,61000,84000,72500
15194,S$134000 - S$172000,SGD,134000,172000,153000
15195,C$77000 - C$99000,CAD,77000,99000,88000
15196,A$66000 - A$84000,AUD,66000,84000,75000
15197,€148000 - €178000,EUR,148000,178000,163000
15198,€67000 - €81000,EUR,67000,81000,74000
15199,CHF 101000 - CHF 125000,CHF,101000,125000,113000
15200,£114000 - £136000,GBP,114000,136000,125000
15201,CHF 140000 - CHF 166000,CHF,140000,166000,153000
15202,CHF 149000 - CHF 180000,CHF,149000,180000,164500
15203,€131000 - €162000,EUR,131000,162000,146500
15204,S$93000 - S$122000,SGD,93000,122000,107500
15205,€70000 - €91000,EUR,70000,91000,80500
15206,C$95000 - C$109000,CAD,95000,109000,102000
15207,"¥10,000 - ¥11,400",JPY,10000,11400,10700
15208,CHF 149000 - CHF 188000,CHF,149000,188000,168500
15209,"¥10,200 - ¥12,600",JPY,10200,12600,11400
15210,S$96000 - S$125000,SGD,96000,125000,110500
15211,"¥13,600 - ¥18,100",JPY,13600,18100,15850
15212,C$76000 - C$95000,CAD,76000,95000,85500
15213,€96000 - €111000,EUR,96000,111000,103500
15214,"¥9,600 - ¥11,500",JPY,9600,11500,10550
15215,A$97000 - A$125000,AUD,97000,125000,111000
15216,₹35L - ₹44L,INR,3500000,4400000,3950000
15217,€99000 - €111000,EUR,99000,111000,105000
15218,₹9L - ₹18L,INR,900000,1800000,1350000
15219,C$108000 - C$133000,CAD,108000,133000,120500
15220,$138000 - $169000,USD,138000,169000,153500
15221,€75000 - €85000,EUR,75000,85000,80000
15222,€62000 - €83000,EUR,62000,83000,72500
15223,€142000 - €173000,EUR,142000,173000,157500
15224,€110000 - €143000,EUR,110000,143000,126500
15225,£75000 - £97000,GBP,75000,97000,86000
15226,$208000 - $271000,USD,208000,271000,239500
15227,€148000 - €183000,EUR,148000,183000,165500
15228,S$64000 - S$82000,SGD,64000,82000,73000
15229,£74000 - £94000,GBP,74000,94000,84000
15230,₹16L - ₹28L,INR,1600000,2800000,2200000
15231,€135000 - €167000,EUR,135000,167000,151000
15232,€94000 - €112000,EUR,94000,112000,103000
15233,A$66000 - A$89000,AUD,66000,89000,77500
15234,€72000 - €93000,EUR,72000,93000,82500
15235,€98000 - €122000,EUR,98000,122000,110000
15236,€62000 - €70000,EUR,62000,70000,66000
15237,S$60000 - S$72000,SGD,60000,72000,66000
15238,A$102000 - A$120000,AUD,102000,120000,111000
15239,€100000 - €122000,EUR,100000,122000,111000
15240,A$139000 - A$178000,AUD,139000,178000,158500
15241,€94000 - €121000,EUR,94000,121000,107500
15242,£108000 - £138000,GBP,108000,138000,123000
15243,€142000 - €183000,EUR,142000,183000,162500
15244,€93000 - €123000,EUR,93000,123000,108000
15245,€76000 - €96000,EUR,76000,96000,86000
15246,€70000 - €84000,EUR,70000,84000,77000
15247,A$92000 - A$115000,AUD,92000,115000,103500
15248,$196000 - $254000,USD,196000,254000,225000
15249,€91000 - €114000,EUR,91000,114000,102500
15250,€143000 - €179000,EUR,143000,179000,161000
15251,€103000 - €117000,EUR,103000,117000,110000
15252,S$93000 - S$112000,SGD,93000,112000,102500
15253,"¥9,200 - ¥10,600",JPY,9200,10600,9900
15254,₹10L - ₹22L,INR,1000000,2200000,1600000
15255,€55000 - €67000,EUR,55000,67000,61000
15256,€99000 - €120000,EUR,99000,120000,109500
15257,£74000 - £90000,GBP,74000,90000,82000
15258,€101000 - €116000,EUR,101000,116000,108500
15259,₹20L - ₹28L,INR,2000000,2800000,2400000
15260,€102000 - €121000,EUR,102000,121000,111500
15261,$128000 - $155000,USD,128000,155000,141500
15262,£95000 - £118000,GBP,95000,118000,106500
15263,€91000 - €106000,EUR,91000,106000,98500
15264,S$140000 - S$184000,SGD,140000,184000,162000
15265,CHF 130000 - CHF 171000,CHF,130000,171000,150500
15266,C$100000 - C$111000,CAD,100000,111000,105500
15267,S$132000 - S$176000,SGD,132000,176000,154000
15268,S$138000 - S$165000,SGD,138000,165000,151500
15269,$133000 - $168000,USD,133000,168000,150500
15270,CHF 102000 - CHF 112000,CHF,102000,112000,107000
15271,A$92000 - A$113000,AUD,92000,113000,102500
15272,$183000 - $256000,USD,183000,256000,219500
15273,$124000 - $148000,USD,124000,148000,136000
15274,CHF 91000 - CHF 112000,CHF,91000,112000,101500
15275,₹9L - ₹16L,INR,900000,1600000,1250000
15276,₹10L - ₹16L,INR,1000000,1600000,1300000
15277,€77000 - €102000,EUR,77000,102000,89500
15278,A$69000 - A$87000,AUD,69000,87000,78000
15279,€115000 - €131000,EUR,115000,131000,123000
15280,$195000 - $247000,USD,195000,247000,221000
15281,€96000 - €122000,EUR,96000,122000,109000
15282,CHF 102000 - CHF 114000,CHF,102000,114000,108000
15283,C$107000 - C$128000,CAD,107000,128000,117500
15284,£73000 - £89000,GBP,73000,89000,81000
15285,A$152000 - A$188000,AUD,152000,188000,170000
15286,CHF 91000 - CHF 107000,CHF,91000,107000,99000
15287,C$96000 - C$126000,CAD,96000,126000,111000
15288,"¥6,400 - ¥7,700",JPY,6400,7700,7050
15289,C$109000 - C$120000,CAD,109000,120000,114500
15290,€103000 - €117000,EUR,103000,117000,110000
15291,"¥10,200 - ¥12,500",JPY,10200,12500,11350
15292,₹9L - ₹19L,INR,900000,1900000,1400000
15293,₹15L - ₹21L,INR,1500000,2100000,1800000
15294,"¥15,200 - ¥19,600",JPY,15200,19600,17400
15295,C$103000 - C$132000,CAD,103000,132000,117500
15296,C$71000 - C$83000,CAD,71000,83000,77000
15297,€100000 - €127000,EUR,100000,127000,113500
15298,£74000 - £93000,GBP,74000,93000,83500
15299,€102000 - €136000,EUR,102000,136000,119000
15300,CHF 100000 - CHF 110000,CHF,100000,110000,105000
15301,₹30L - ₹46L,INR,3000000,4600000,3800000
15302,C$147000 - C$190000,CAD,147000,190000,168500
15303,₹19L - ₹30L,INR,1900000,3000000,2450000
15304,A$94000 - A$123000,AUD,94000,123000,108500
15305,€96000 - €112000,EUR,96000,112000,104000
15306,₹19L - ₹23L,INR,1900000,2300000,2100000
15307,₹15L - ₹29L,INR,1500000,2900000,2200000
15308,€69000 - €83000,EUR,69000,83000,76000
15309,C$74000 - C$91000,CAD,74000,91000,82500
15310,€136000 - €165000,EUR,136000,165000,150500
15311,"¥13,000 - ¥15,100",JPY,13000,15100,14050
15312,CHF 90000 - CHF 110000,CHF,90000,110000,100000
15313,S$131000 - S$154000,SGD,131000,154000,142500
15314,€137000 - €175000,EUR,137000,175000,156000
15315,"¥13,700 - ¥17,400",JPY,13700,17400,15550
15316,€96000 - €106000,EUR,96000,106000,101000
15317,S$103000 - S$116000,SGD,103000,116000,109500
15318,C$141000 - C$183000,CAD,141000,183000,162000
15319,S$93000 - S$107000,SGD,93000,107000,100000
15320,€92000 - €106000,EUR,92000,106000,99000
15321,€96000 - €124000,EUR,96000,124000,110000
15322,C$95000 - C$119000,CAD,95000,119000,107000
15323,€93000 - €104000,EUR,93000,104000,98500
15324,"¥14,300 - ¥16,200",JPY,14300,16200,15250
15325,£71000 - £83000,GBP,71000,83000,77000
15326,"¥14,200 - ¥16,200",JPY,14200,16200,15200
15327,€60000 - €80000,EUR,60000,80000,70000
15328,€79000 - €88000,EUR,79000,88000,83500
15329,€97000 - €114000,EUR,97000,114000,105500
15330,CHF 91000 - CHF 120000,CHF,91000,120000,105500
15331,€52000 - €63000,EUR,52000,63000,57500
15332,A$92000 - A$122000,AUD,92000,122000,107000
15333,€92000 - €106000,EUR,92000,106000,99000
15334,"¥10,200 - ¥11,500",JPY,10200,11500,10850
15335,₹18L - ₹23L,INR,1800000,2300000,2050000
15336,€60000 - €68000,EUR,60000,68000,64000
15337,C$109000 - C$132000,CAD,109000,132000,120500
15338,₹16L - ₹32L,INR,1600000,3200000,2400000
15339,CHF 97000 - CHF 109000,CHF,97000,109000,103000
15340,€68000 - €84000,EUR,68000,84000,76000
15341,€149000 - €169000,EUR,149000,169000,159000
15342,A$100000 - A$112000,AUD,100000,112000,106000
15343,₹8L - ₹20L,INR,800000,2000000,1400000
15344,€61000 - €71000,EUR,61000,71000,66000
15345,C$78000 - C$85000,CAD,78000,85000,81500
15346,€100000 - €114000,EUR,100000,114000,107000
15347,€52000 - €65000,EUR,52000,65000,58500
15348,$204000 - $272000,USD,204000,272000,238000
15349,£66000 - £87000,GBP,66000,87000,76500
15350,CHF 153000 - CHF 184000,CHF,153000,184000,168500
15351,€79000 - €87000,EUR,79000,87000,83000
15352,"¥9,000 - ¥10,400",JPY,9000,10400,9700
15353,$205000 - $278000,USD,205000,278000,241500
15354,€72000 - €93000,EUR,72000,93000,82500
15355,"¥9,800 - ¥11,900",JPY,9800,11900,10850
15356,CHF 147000 - CHF 170000,CHF,147000,170000,158500
15357,C$71000 - C$88000,CAD,71000,88000,79500
15358,C$150000 - C$183000,CAD,150000,183000,166500
15359,£46000 - £63000,GBP,46000,63000,54500
15360,CHF 61000 - CHF 84000,CHF,61000,84000,72500
15361,₹18L - ₹21L,INR,1800000,2100000,1950000
15362,A$69000 - A$90000,AUD,69000,90000,79500
15363,€150000 - €187000,EUR,150000,187000,168500
15364,"¥9,100 - ¥12,000",JPY,9100,12000,10550
15365,A$99000 - A$124000,AUD,99000,124000,111500
15366,C$166000 - C$195000,CAD,166000,195000,180500
15367,€151000 - €170000,EUR,151000,170000,160500
15368,A$152000 - A$195000,AUD,152000,195000,173500
15369,€130000 - €150000,EUR,130000,150000,140000
15370,CHF 151000 - CHF 179000,CHF,151000,179000,165000
15371,C$109000 - C$129000,CAD,109000,129000,119000
15372,S$96000 - S$118000,SGD,96000,118000,107000
15373,€115000 - €127000,EUR,115000,127000,121000
15374,CHF 70000 - CHF 81000,CHF,70000,81000,75500
15375,"¥6,000 - ¥7,200",JPY,6000,7200,6600
15376,"¥9,300 - ¥11,400",JPY,9300,11400,10350
15377,A$151000 - A$182000,AUD,151000,182000,166500
15378,$86000 - $109000,USD,86000,109000,97500
15379,C$149000 - C$177000,CAD,149000,177000,163000
15380,CHF 96000 - CHF 112000,CHF,96000,112000,104000
15381,S$101000 - S$128000,SGD,101000,128000,114500
15382,S$93000 - S$122000,SGD,93000,122000,107500
15383,C$106000 - C$117000,CAD,106000,117000,111500
15384,A$70000 - A$88000,AUD,70000,88000,79000
15385,€92000 - €108000,EUR,92000,108000,100000
15386,S$90000 - S$101000,SGD,90000,101000,95500
15387,€101000 - €114000,EUR,101000,114000,107500
15388,A$96000 - A$122000,AUD,96000,122000,109000
15389,S$94000 - S$119000,SGD,94000,119000,106500
15390,A$98000 - A$113000,AUD,98000,113000,105500
15391,₹16L - ₹22L,INR,1600000,2200000,1900000
15392,₹17L - ₹32L,INR,1700000,3200000,2450000
15393,€90000 - €104000,EUR,90000,104000,97000
15394,C$102000 - C$124000,CAD,102000,124000,113000
15395,€69000 - €93000,EUR,69000,93000,81000
15396,€60000 - €83000,EUR,60000,83000,71500
15397,€73000 - €90000,EUR,73000,90000,81500
15398,€132000 - €167000,EUR,132000,167000,149500
15399,A$98000 - A$108000,AUD,98000,108000,103000
15400,$139000 - $166000,USD,139000,166000,152500
15401,CHF 63000 - CHF 72000,CHF,63000,72000,67500
15402,₹16L - ₹32L,INR,1600000,3200000,2400000
15403,₹8L - ₹13L,INR,800000,1300000,1050000
15404,€139000 - €158000,EUR,139000,158000,148500
15405,$80000 - $93000,USD,80000,93000,86500
15406,₹32L - ₹49L,INR,3200000,4900000,4050000
15407,€75000 - €97000,EUR,75000,97000,86000
15408,C$102000 - C$115000,CAD,102000,115000,108500
15409,€91000 - €112000,EUR,91000,112000,101500
15410,€103000 - €128000,EUR,103000,128000,115500
15411,€97000 - €109000,EUR,97000,109000,103000
15412,€91000 - €105000,EUR,91000,105000,98000
15413,$127000 - $165000,USD,127000,165000,146000
15414,€95000 - €125000,EUR,95000,125000,110000
15415,€95000 - €106000,EUR,95000,106000,100500
15416,₹15L - ₹21L,INR,1500000,2100000,1800000
15417,"¥10,100 - ¥11,900",JPY,10100,11900,11000
15418,€103000 - €127000,EUR,103000,127000,115000
15419,CHF 67000 - CHF 74000,CHF,67000,74000,70500
15420,"¥10,000 - ¥11,100",JPY,10000,11100,10550
15421,CHF 65000 - CHF 90000,CHF,65000,90000,77500
15422,A$99000 - A$129000,AUD,99000,129000,114000
15423,€73000 - €83000,EUR,73000,83000,78000
15424,C$140000 - C$176000,CAD,140000,176000,158000
15425,€150000 - €168000,EUR,150000,168000,159000
15426,€53000 - €59000,EUR,53000,59000,56000
15427,€100000 - €124000,EUR,100000,124000,112000
15428,€70000 - €82000,EUR,70000,82000,76000
15429,A$101000 - A$127000,AUD,101000,127000,114000
15430,CHF 65000 - CHF 81000,CHF,65000,81000,73000
15431,€70000 - €90000,EUR,70000,90000,80000
15432,£99000 - £123000,GBP,99000,123000,111000
15433,A$90000 - A$117000,AUD,90000,117000,103500
15434,€100000 - €119000,EUR,100000,119000,109500
15435,€103000 - €133000,EUR,103000,133000,118000
15436,"¥13,100 - ¥17,400",JPY,13100,17400,15250
15437,€100000 - €111000,EUR,100000,111000,105500
15438,€140000 - €167000,EUR,140000,167000,153500
15439,$197000 - $257000,USD,197000,257000,227000
15440,S$140000 - S$167000,SGD,140000,167000,153500
15441,C$97000 - C$115000,CAD,97000,115000,106000
15442,C$103000 - C$131000,CAD,103000,131000,117000
15443,€137000 - €176000,EUR,137000,176000,156500
15444,A$94000 - A$114000,AUD,94000,114000,104000
15445,CHF 70000 - CHF 79000,CHF,70000,79000,74500
15446,€99000 - €109000,EUR,99000,109000,104000
15447,S$96000 - S$110000,SGD,96000,110000,103000
15448,"¥9,400 - ¥12,400",JPY,9400,12400,10900
15449,€104000 - €119000,EUR,104000,119000,111500
15450,£103000 - £119000,GBP,103000,119000,111000
15451,"¥6,700 - ¥8,000",JPY,6700,8000,7350
15452,C$97000 - C$122000,CAD,97000,122000,109500
15453,€75000 - €94000,EUR,75000,94000,84500
15454,€96000 - €117000,EUR,96000,117000,106500
15455,C$106000 - C$137000,CAD,106000,137000,121500
15456,A$103000 - A$126000,AUD,103000,126000,114500
15457,€111000 - €137000,EUR,111000,137000,124000
15458,C$106000 - C$127000,CAD,106000,127000,116500
15459,€97000 - €117000,EUR,97000,117000,107000
15460,A$63000 - A$77000,AUD,63000,77000,70000
15461,CHF 60000 - CHF 84000,CHF,60000,84000,72000
15462,€93000 - €110000,EUR,93000,110000,101500
15463,CHF 135000 - CHF 173000,CHF,135000,173000,154000
15464,C$148000 - C$188000,CAD,148000,188000,168000
15465,€113000 - €137000,EUR,113000,137000,125000
15466,€148000 - €191000,EUR,148000,191000,169500
15467,CHF 139000 - CHF 180000,CHF,139000,180000,159500
15468,"¥9,600 - ¥11,400",JPY,9600,11400,10500
15469,S$98000 - S$125000,SGD,98000,125000,111500
15470,₹16L - ₹31L,INR,1600000,3100000,2350000
15471,€100000 - €130000,EUR,100000,130000,115000
15472,€105000 - €132000,EUR,105000,132000,118500
15473,A$141000 - A$160000,AUD,141000,160000,150500
15474,€144000 - €188000,EUR,144000,188000,166000
15475,£51000 - £66000,GBP,51000,66000,58500
15476,C$110000 - C$141000,CAD,110000,141000,125500
15477,€73000 - €89000,EUR,73000,89000,81000
15478,CHF 151000 - CHF 178000,CHF,151000,178000,164500
15479,CHF 100000 - CHF 116000,CHF,100000,116000,108000
15480,€74000 - €95000,EUR,74000,95000,84500
15481,C$110000 - C$133000,CAD,110000,133000,121500
15482,CHF 100000 - CHF 119000,CHF,100000,119000,109500
15483,S$139000 - S$183000,SGD,139000,183000,161000
15484,₹34L - ₹47L,INR,3400000,4700000,4050000
15485,£68000 - £90000,GBP,68000,90000,79000
15486,C$75000 - C$84000,CAD,75000,84000,79500
15487,CHF 152000 - CHF 177000,CHF,152000,177000,164500
15488,€79000 - €99000,EUR,79000,99000,89000
15489,S$103000 - S$131000,SGD,103000,131000,117000
15490,£74000 - £86000,GBP,74000,86000,80000
